REPRESENTANTE;NOME;CODIGO CLIENTE;NOME CLIENTE;CODIGO ANTIGO;TIPO;ENDEREÇO;NRO;BAIRRO;CEP;CIDADE;UF;FILIAL;NOME FANTASIA;CNPJ;INSC.ESTADUAL;DATA CADASTRO
56;WILLIAM FREITAS;9168335;BALBOA SUPLEMENTOS LTDA ME;9936;F;RUA JACOB EMMERICH,836,;836;CENTRO;11310070;SAO VICENTE;SP;1;BALBOA SUPLEMENTOS LTDA ME;9.168.335/0001-98;6,5725E+11;24/09/2014 19:01
56;WILLIAM FREITAS;415188928;BÁRBARA GONÇALVES CANDIDO;;F;AV. ROTARY;624;CENTRO;9721000;SAO BERNARDO DO CAMPO;SP;9;BÁRBARA GONÇALVES CANDIDO;. 41.518/8928-09;ISENTO;30/08/2015 13:51
56;WILLIAM FREITAS;15073886;BG MOUTINHO ME;;F;AV. PEDRO LESSA;2597;APARECIDA;11025003;SANTOS;SP;1;BRUNO SUPLEMENTOS;15.073.886/0001-70;6,33475E+11;11/02/2015 16:41
56;WILLIAM FREITAS;20416064;BRUNO MAMEDE FREIRE SUPLEMENTOS;;F;R. EXPEDICIONARIOS VICENTINOS;80;CENTRO;11310510;SAO VICENTE;SP;1;BRUNO MAMEDE FREIRE SUPLEMENTOS;20.416.064/0001-85;6,57286E+11;31/03/2016 19:41
56;WILLIAM FREITAS;18253114;CAIO CEZAR MINAMITANI BARROS - EPP;19684;F;RUA FERNAO DIAS,14,;14;GONZAGA;11055220;SANTOS;SP;1;CAIO CEZAR MINAMITANI BARROS - EPP;18.253.114/0001-09;6,33457E+11;24/09/2014 19:01
56;WILLIAM FREITAS;352054578;CAMILLA RODRIGUES DE OLIVEIRA;;F;DOMINGOS DA COSTA GRIMALDI;105;CENTRO;11750000;PERUIBE;SP;5;HULK SUPLEMENTOS;. 35.205/4578-05;ISENTO;22/12/2015 23:42
56;WILLIAM FREITAS;20983702;CARLA ANGELI PIEMONTE SILVA;;F;AV RUBENS FERREIRA MARTINS;165;CENTRO;11750000;PERUIBE;SP;1;PRO LIFE SUPLEMENTOS;20.983.702/0001-40;5,24065E+11;28/02/2015 22:47
56;WILLIAM FREITAS;11027709;CHARLIS FERREIRA COSTA SUPLEMENTOS;;F;RUA ORQUIDEAS;27;;9840328;SAO BERNARDO DO CAMPO;SP;1;PITBULL SUPLEMENTOS;11.027.709/0001-05;6,35603E+11;28/11/2014 18:17
56;WILLIAM FREITAS;17061340;CICERO EDIMAR DE SOUSA SILVA 36921126889;;F;AV. CASA;343;V. JERUSALEM;9811250;SAO BERNARDO DO CAMPO;SP;1;MEDIC NUTRI SUPLEMENTAÇÃO;17.061.340/0001-25;6,3566E+11;23/10/2015 09:31
56;WILLIAM FREITAS;330408498;CICERO SOUSA SILVA ME;;F;ESTRADA CASA;3259;JARDIM IPÊ;9840000;SAO BERNARDO DO CAMPO;SP;32;MONSTER FORCE;. 33.040/8498-32;ISENTO;30/09/2016 20:46
56;WILLIAM FREITAS;21810355;CLAYTON SILVA FRANCA AIRES SUPLEMENTOS ALIMENTARES;;F;R. LEONARDO LOCOSSELLI;4;CENTRO;9771180;SAO BERNARDO DO CAMPO;SP;1;SUPLEMERCADO FIT;21.810.355/0001-16;6,35803E+11;05/02/2016 09:59
56;WILLIAM FREITAS;24436797;CLEVERSON SANTOS LIMA - ME;;F;R. SALGADO DE CASTRO;280;PQ. GALICIA;9920690;DIADEMA;SP;1;FORMULA 1;24.436.797/0001-32;2,86459E+11;31/03/2016 13:12
56;WILLIAM FREITAS;18511165;CORPO BLINDADO COMERCIAL LTDA ME;;F;R. GOITACAZES;32;GONZAGA;11055210;SANTOS;SP;1;CORPO BLINDADO- SUPLEMENTOS E VITAMINAS;18.511.165/0001-93;6,33512E+11;30/01/2015 16:40
56;WILLIAM FREITAS;375308888;DANILO BEZERRA PEREIRA;;F;AV. AGUIA DE HAIA;1756;PQ. PAINEIRAS;3694000;SAO PAULO;SP;97;DANILO BEZERRA PEREIRA;. 37.530/8888-97;ISENTO;27/10/2015 14:25
56;WILLIAM FREITAS;15132248;DENIS CANDIDO DO NASCIMENTO COSMETICOS ME;;F;R. FELIPE SABBAG;213B;CENTRO;9400130;RIBEIRAO PIRES;SP;1;BODY FOUR YOU;15.132.248/0001-83;5,81062E+11;20/03/2015 16:19
56;WILLIAM FREITAS;12542187;DENIS RODRIGO ASENCIO AGUTOLI 22707146870;13957;F;R. CARIJOS;1639;V. ALZIRA;9180000;SANTO ANDRE;SP;1;DR NUTRI;12.542.187/0001-34;6,26095E+11;24/09/2014 19:01
56;WILLIAM FREITAS;23538717;DIEGO A DE OLIVEIRA SUPLEMENTO ALIMENTAR - ME;;F;R. PIAGENTINI;82;RUDGE RAMOS;9626130;SAO BERNARDO DO CAMPO;SP;1;SUPLEMENTOS CERTO;23.538.717/0001-97;6,3586E+11;29/04/2017 00:08
56;WILLIAM FREITAS;18835580;DROGARIA JR NOVO SECULO LTDA - ME;;F;AV. JOSE;357;CENTRO;9910380;DIADEMA;SP;1;DROGARIA NOVO SÉCULO;18.835.580/0001-00;2,86337E+11;07/01/2016 09:18
56;WILLIAM FREITAS;22989127;E. M. HUTTENLOCHER - ME;;F;R. GIOVANNI BATTISTA PIRELLI;155;V. HOMERO THON;9111340;SANTO ANDRE;SP;1;SUPLEMATRO;22.989.127/0001-18;6,26621E+11;30/08/2015 12:39
56;WILLIAM FREITAS;18513912;E.N.F. DE SANTANA SUPLEMENTOS ALIMENTARES - ME;;F;R. TAIPAS;622;STA. MARIA;9560200;SAO CAETANO DO SUL;SP;1;BODY COOL SUPLEMENTOS NUTRICIONAIS;18.513.912/0001-22;6,362E+11;17/03/2016 09:58
56;WILLIAM FREITAS;24479757;ELMA LELES DA MOTA NASCIMENTO 16364595871;;F;ESTRADA PONEY CLUB;1125;ALVARENGA;9853005;SAO BERNARDO DO CAMPO;SP;1;CENTURIOES DA MODA;24.479.757/0001-78;6,35891E+11;24/04/2017 16:53
56;WILLIAM FREITAS;13007466;EMPORIO NUTRI VIDA LTDA - ME;15643;F;AVENIDA HUMBERTO ALENCAR CASTELO BRANCO,;3811;ASSUNCAO;9850305;SAO BERNARDO DO CAMPO;SP;1;EMPORIO NUTRI VIDA;13.007.466/0001-60;6,35373E+11;24/09/2014 19:01
56;WILLIAM FREITAS;8818773;ERIVALDO BONFIM BRANDAO ME;999999;F;AVENIDA GENERAL FRANCISCO GLICERIO;111;GONZAGA;11065401;SANTOS;SP;1;KNC SPORTS;8.818.773/0001-91;6,3365E+11;24/09/2014 19:01
56;WILLIAM FREITAS;4507102;ERVAS MILENARES PERFUMARIA E COSMETICOS LTDA ME;6772;F;R CORONEL OLIVEIRA LIMA,139,;139;CENTRO;9020160;SANTO ANDRE;SP;1;MIL FOLHAS LOJA 04;4.507.102/0001-59;6,26675E+11;24/09/2014 19:01
56;WILLIAM FREITAS;27484342;EVELYN CRISTINE BORGES SILVA 41977515835;;F;AV. PRESIDENTE WILSON;85;GONZAGA;11065200;SANTOS;SP;1;RAFA SUPLEMENTOS;27.484.342/0001-80;6,33752E+11;20/04/2017 00:58
56;WILLIAM FREITAS;9164300;F DUARTE PEREIRA;;F;R. PEDRO DE TOLEDO;224;CENTRO;11510090;CUBATAO;SP;1;F DUARTE PEREIRA;9.164.300/0001-80;2,83118E+11;30/05/2016 11:28
56;WILLIAM FREITAS;23910886;F V ZANETTI ME;;F;AV. PARANA;1561;INDAIA;11665040;CARAGUATATUBA;SP;1;NUTRI MUNDO CARAGUATATUBA;23.910.886/0001-06;2,5417E+11;16/02/2016 14:30
56;WILLIAM FREITAS;22383107;FABIANA DE OLIVEIRA MARTINS;;F;AV. ADEMAR DE BARROS;2131;JD. STA. MARIA;11430002;GUARUJA;SP;1;GUARUJA SUPLEMENTOS;22.383.107/0001-07;3,35308E+11;30/06/2015 22:39
56;WILLIAM FREITAS;17687763;FASHION & BODY COMERCIO DE SUPLEMENTOS ALIMENTARES;19888;F;RUA CARLOS MARIA AURICCHIO;55;JARDIM AQUARIUS;12246876;SÃO JOSE DOS CAMPOS;SP;1;FASHION & BODY COMERCIO DE SUPLEMENTOS A;17.687.763/0001-55;6,35678E+11;24/09/2014 19:01
56;WILLIAM FREITAS;11099435;FELIPE DE CASTRO MOREIRA - ME;;F;PCA. JULIO MARCONDES SALGADO;34;JD. DAS NAÇOES;12030510;TAUBATE;SP;2;FILIPE DE CASTRO MOREIRA ­ ME;11.099.435/0002-32;6,88394E+11;24/09/2014 19:01
56;WILLIAM FREITAS;356896808;FELIPE GOMAR DE CASTRO;;F;R. GOITACAZES;32;GONZAGA;11055210;SANTOS;SP;85;FELIPE GOMAR DE CASTRO;. 35.689/6808-85;ISENTO;02/11/2015 20:38
56;WILLIAM FREITAS;20112516;FERNANDA DE ANDRADE RIBEIRO OESTREICH 30231486863;;F;RUA QUIRINO DE LIMA;150;CENTRO;9715030;SAO BERNARDO DO CAMPO;SP;1;POWERHOUSE SUPLEMENTOS FITNESS;20.112.516/0001-35;6,35751E+11;24/03/2015 11:45
56;WILLIAM FREITAS;10013867;FERNANDA PLAZEZUSCKI CAMPNHA  ME;12361;F;R. SALGADO DE CASTRO;280;PQ. GALICIA;9920690;DIADEMA;SP;1;FERNANDA PLAZEZUSCKI CAMPNHA  ME;10.013.867/0001-35;2,86289E+11;24/09/2014 19:01
56;WILLIAM FREITAS;218258738;FERNANDO MACIEL CONTI;;F;R. ALUMINIO;2;V. NOVA MANCHESTER;3444020;SAO PAULO;SP;10;SUPLEMENTO EXPLOSAO;. 21.825/8738-10;ISENTO;13/10/2015 14:59
56;WILLIAM FREITAS;18458409;FITNESS 5 COMERCIO DE SUPLEMENTOS ALIMENTARES EIRE;;F;AV. PEDRO II;2799;CAMPESTRE;9080111;SANTO ANDRE;SP;1;BODY BOY SUPLEMENTOS;18.458.409/0001-11;6,26501E+11;29/03/2016 15:46
56;WILLIAM FREITAS;9200490;G.A. GENERALI PRODUTOS NATURAIS;999999;F;AV DO TABOAO,4388,;4388;TABOAO;9657000;SAO BERNARDO DO CAMPO;SP;1;EMPORIO NATURAL;9.200.490/0001-44;6,35562E+11;24/09/2014 19:02
56;WILLIAM FREITAS;26208924;GABRIELLE QUANDT DE FREITAS 34461595846;;F;R. LARANJEIRAS;715;CAMPESTRE;9070561;SANTO ANDRE;SP;1;SPARTAN FW NUTRITION;26.208.924/0001-71;6,26873E+11;30/03/2017 02:29
56;WILLIAM FREITAS;18135529;GENIVALDO JOSE DOS SANTOS;;F;RUA C RODRIGUES ALVES;123;PQ SAO BENEDITO;7500000;SANTA ISABEL;SP;1;BLINDÃO SUPLEMENTOS;18.135.529/0001-88;6,35691E+11;21/07/2015 12:37
56;WILLIAM FREITAS;23163609;GEREMIAS DE SOUZA BARBOSA 33251264800;;F;AV. CAMINHO DO MAR;3643;RUDGE RAMOS;9611000;SAO BERNARDO DO CAMPO;SP;1;GEREMIAS DE SOUZA BARBOSA 33251264800;23.163.609/0001-87;6,35847E+11;21/03/2017 04:35
56;WILLIAM FREITAS;329599688;GISELE ALVES BARRETO;12769;F;AV. JOSE DA COSTA PINHEIRO;1999;TRAVESSAO;11669000;CARAGUATATUBA;SP;16;RELAÇÃO SUPLEMENTOS;. 32.959/9688-16;ISENTO;02/11/2015 11:18
56;WILLIAM FREITAS;23006839;GLAUBER HENRIQUE ROCHA GONÇALVES 35134148899;;F;RUA CONSELHEIROS RODRIGUES ALVES;SN;PQ SAO BENEDITO;7500000;SANTA ISABEL;SP;1;BLINDÃO SUPLEMENTOS;23.006.839/0001-32;6,16044E+11;31/08/2015 15:20
56;WILLIAM FREITAS;8175677;GR SANTOS LTDA ME;999999;F;R FREI GASPAR,2635,;2635;BEIRA MAR;11340000;SAO VICENTE;SP;1;GR NUTRI E FITNESS- LOJA 01;8.175.677/0001-72;6,57248E+11;24/09/2014 19:02
56;WILLIAM FREITAS;8175677;GR SANTOS LTDA ME;;F;R. JACOB EMERICK;451;CENTRO;11310071;SAO VICENTE;SP;2;FIT SUPLEMENTOS LAIMENTARES LOJA 02;8.175.677/0002-53;6,57295E+11;24/09/2014 19:02
56;WILLIAM FREITAS;23660519;GUSTAVO COLONESE MASSIMETTI 43221956878;;F;AV. NOSSA SENHORA DAS VITORIAS;341;JD. CONCEIÇAO;9910140;DIADEMA;SP;1;SMASH SUPLEMENTOS;23.660.519/0001-00;6,35864E+11;30/11/2016 21:29
56;WILLIAM FREITAS;14431797;HEITOR SELINGARDI JUNIOR;;F;R. LONDRINA;253;RUDGE RAMOS;9635100;SAO BERNARDO DO CAMPO;SP;1;EMPORIO LONDRINA;14.431.797/0001-96;6,35412E+11;13/04/2015 15:21
56;WILLIAM FREITAS;19946541;HIPER FITNESS COMÉRCIO DE ARTIGOS ESPORTIVOS EIREL;;F;AV PRESIDENTE KENNEDY;3106;AVIACAO;11702480;PRAIA GRANDE;SP;1;HIPER FITNESS;19.946.541/0001-35;5,58303E+11;28/08/2015 16:46
56;WILLIAM FREITAS;15622405;HVR SPORTS NUTRITION CENTER COMERCIO DE SUPLEMENTO;;F;R. JOAO DE AZEVEDO MARQUES;259;JD. TRES MARIAS;9750030;SAO BERNARDO DO CAMPO;SP;1;SNC SÃO BERNARDO DO CAMPO;15.622.405/0001-39;6,35635E+11;28/04/2016 16:51
56;WILLIAM FREITAS;11880769;J. N RAYMUNDO DROGARIA ME;;F;AV ADHEMAR DE BARROS;430;CENTRO;11920000;IGUAPE;SP;1;DORGARIA DESCONTÃO;11.880.769/0001-68;3,5102E+11;15/09/2015 12:21
56;WILLIAM FREITAS;65728928;JANAINA RODRIGUES DE ANDRADE;;F;AV. OSWALDO ARANHA;11;V. FRANCA;9626000;SAO BERNARDO DO CAMPO;SP;8;JANAINA RODRIGUES DE ANDRADE;.  6.572/8928-08;ISENTO;31/08/2015 13:25
56;WILLIAM FREITAS;56636376;JEA INDÚSTRIA METALURGICA LTDA;;F;RUA RINALDO CHAROTTI;407;SERTÃOZINHO;9372060;MAUA;SP;1;JEA INDÚSTRIA METALURGICA LTDA;56.636.376/0001-41;4,42078E+11;27/04/2017 23:22
56;WILLIAM FREITAS;25082083;JESSICA PAGEU DE OLIVEIRA;;F;R. CIDADE DE SANTOS;254;BOQUEIRAO;11701280;PRAIA GRANDE;SP;1;JESSICA PAGEU DE OLIVEIRA;25.082.083/0001-36;5,58379E+11;30/01/2017 19:38
56;WILLIAM FREITAS;23261722;JOAO GUILHERME LOPES DE OLIVEIRA COSTA 22983209857;;F;R. XINGU;2;V. VITORIA;9846080;SAO BERNARDO DO CAMPO;SP;1;NUTRITION FIRST LTDA;23.261.722/0001-03;6,35991E+11;27/07/2017 22:08
56;WILLIAM FREITAS;14811601;JORGE NEI LIMA - EPP;;F;R. GERALDO HYPOLITO;22;PQ. ESPACIAL;9812115;SAO BERNARDO DO CAMPO;SP;1;JORGE NEI LIMA - EPP;14.811.601/0001-99;6,35423E+11;31/08/2017 22:06
56;WILLIAM FREITAS;28107949;JULIO CESAR COELHO 32021557847;;F;R. JEQUITIBAS;797;CAMPESTRE;9070331;SANTO ANDRE;SP;1;JULIO CESAR COELHO 32021557847;28.107.949/0001-04;6,26928E+11;17/07/2017 18:07
56;WILLIAM FREITAS;22176971;KARINA DE ARAUJO JERONIMO FERREIRA;;F; RUA CAPITAO DIAS;440;VILA GARCES;11920000;IGUAPE;SP;1;MAIS LEVE SUPL E ALIM SAUDAVEIS;22.176.971/0001-20;3,51035E+11;29/06/2015 17:12
56;WILLIAM FREITAS;18770210;LADO ATLETA COMERCIO DE SUPLEMENTOS ALIMENTARES LT;;F;R. PIAUI;638;SANTO ANTONIO;9541150;SAO CAETANO DO SUL;SP;1;LADO ATLETA;18.770.210/0001-24;6,36202E+11;31/05/2016 16:27
56;WILLIAM FREITAS;293709558;LUIZ FELIPE CESARIO LASTELLA;;F;AV. NAZARE;1.795;IPIRANGA;4263200;SAO PAULO;SP;52;LUIZ FELIPE CESARIO LASTELLA;. 29.370/9558-52;ISENTO;25/09/2015 13:56
56;WILLIAM FREITAS;12194430;LUIZ FERNANDO ROJO ANDREATTA 35108889879;19045;F;RUA M.M.D.C.,481,;481;PAULICEIA;9690000;SAO BERNARDO DO CAMPO;SP;1;ZEUS SPORTS;12.194.430/0001-70;6,35005E+11;24/09/2014 19:01
56;WILLIAM FREITAS;283173688;MARCUS CAMPNHA;;F;R. GRACIOSA;320;PQ. SETE DE SETEMBRO;9910660;DIADEMA;SP;90;MARCUS CAMPNHA;. 28.317/3688-90;ISENTO;29/10/2015 13:43
56;WILLIAM FREITAS;24022778;MARIA LUISA GELSOMINI RICARDO 33286982806;;F;R. CANDIDO RODRIGUES;284;CENTRO;11320050;SAO VICENTE;SP;1;DNA VERDE;24.022.778/0001-60;6,57354E+11;30/08/2017 00:27
56;WILLIAM FREITAS;22676528;MARIA MARCOLINA DA SILVA CALIL;;F;RUA ONOFRE SANTOS;299;MARESIAS;11600000;SAO SEBASTIAO;SP;1;DR SUPLEMENTO NUTRIÇÃO ESPORTIVA E MODA;22.676.528/0001-18;6,54075E+11;12/08/2015 16:54
56;WILLIAM FREITAS;22969662;MERCOSUPLE LTDA ME;;F;AV. PEDRO I;612;V. AMÉRICA;9110000;SANTO ANDRE;SP;1;MERCOSUPLE LTDA ME;22.969.662/0001-07;6,26621E+11;30/05/2017 15:25
56;WILLIAM FREITAS;18824800;MGCOM NETWORK LTDA-ME;;F;R. CARIJOS;936;V. ALZIRA;9180000;SANTO ANDRE;SP;1;MGCOM NETWORK LTDA-ME;18.824.800/0001-92;6,45629E+11;29/04/2017 16:57
56;WILLIAM FREITAS;21142006;MICHAEL MARTINS;;F;AVENIDA REPUBLICA;741;PQ SAO BENEDITO;7500000;SANTA ISABEL;SP;1;FREESTYLE;21.142.006/0001-73;6,16041E+11;06/04/2016 17:07
56;WILLIAM FREITAS;3217497;MIL FOLHAS ERVAS NATURAIS LTDA - ME;17194;F;RUA DONA ELISA FLAQUER,228,;228;CENTRO;9020160;SANTO ANDRE;SP;1;MIL FOLHAS LOJA 03;3.217.497/0001-92;6,26364E+11;24/09/2014 19:01
56;WILLIAM FREITAS;3217497;MIL FOLHAS ERVAS NATURAIS LTDA - ME;17167;F;RUA ANTONIO PIRANGA,126,128;126;CENTRO;9911160;DIADEMA;SP;2;MIL FOLHAS LOJA 06;3.217.497/0002-73;2,86217E+11;24/09/2014 19:01
56;WILLIAM FREITAS;4426414;MILENIO ERVAS ARTIGOS DE PERFUMARIA LTDA;15569;F;RUA MARECHAL DEODORO,1620,;692;CENTRO;9710200;SAO BERNARDO DO CAMPO;SP;1;MIL FOLHAS (LOJA 02);4.426.414/0001-38;6,35461E+11;24/09/2014 19:01
56;WILLIAM FREITAS;4426414;MILENIO ERVAS ARTIGOS DE PERFUMARIA LTDA;;F;R. MARECHAL DEODORO;1620;CENTRO;9710200;SAO BERNARDO DO CAMPO;SP;2;MIL FOLHAS (LOJA 01);4.426.414/0002-19;6,35441E+11;24/09/2014 19:01
56;WILLIAM FREITAS;20061904;MONSTER NUTRITIUM COMERCIO DE SUPLEMENTOS LTDA;;F;R. MONTENEGRO;324;CENTRO;11410040;GUARUJA;SP;1;MONSTER NUTRITIUN;20.061.904/0001-34;3,35279E+11;29/09/2015 16:14
56;WILLIAM FREITAS;19844418;MRS SUPLEMENTOS PROD. NAT E ARTIGOS ESPT. LTDA;;F;AV. ANA COSTA;476;GONZAGA;11060002;SANTOS;SP;1;MARCELLOS SUPLEMENTOS;19.844.418/0001-03;6,33484E+11;31/03/2015 14:44
56;WILLIAM FREITAS;1631450;N.B.S. PRODUTOS NATURAIS LTDA;2522;F;R OTHON FELICIANO,08,;8;GONZAGA;11060400;SANTOS;SP;1;N.B.S. PRODUTOS NATURAIS LTDA;1.631.450/0001-45;6,33367E+11;24/09/2014 19:01
56;WILLIAM FREITAS;27275959;NICHOLAS NASCIMENTO MACHADO 41377618846;;F;RUA ANJOLINO VIOLA;101;CENTRO;11608605;SAO SEBASTIAO;SP;1;NICHOLAS NASCIMENTO MACHADO 41377618846;27.275.959/0001-96;6,54091E+11;30/09/2017 19:45
56;WILLIAM FREITAS;25447192;NILZA MORAIS DE SOUZA OLIVEIRA-ME;;F;PCA. BOM JESUS DE PIRAPORINHA;339;PIRAPORINHA;9951550;DIADEMA;SP;1;SUPLEMENTO CERTO;25.447.192/0001-00;2,86433E+11;29/04/2017 00:14
56;WILLIAM FREITAS;13679454;OLIVEIRA COMERCIO DE PRODUTOS ESPORTIVOS LTDA ME;999999;F;R. GIOVANNI BATTISTA PIRELLI;1450;V. HOMERO THON;9111340;SANTO ANDRE;SP;1;GENERAL SPORTS NUTRITION;13.679.454/0001-82;6,26395E+11;24/09/2014 19:02
56;WILLIAM FREITAS;21479059;OLIVEIRA RAMOS PROJETOS TECNOLOGIA LTDA EPP;;F;R. OSVALDO CRUZ;669;STA. PAULA;9541270;SAO CAETANO DO SUL;SP;1;ELETROAMAZONIA;21.479.059/0001-84;6,36221E+11;24/11/2016 13:41
56;WILLIAM FREITAS;23408839;ORION DISTRIBUIDORA DE SUPLEMENTOS EIRELI-ME;;F;R. MARIA SCOPEL TAKESHITA;298;JD. TRES MARIAS;9750050;SAO BERNARDO DO CAMPO;SP;1;ORION DISTRIBUIDORA DE SUPLEMENTOS EIREL;23.408.839/0001-69;6,35856E+11;29/07/2016 20:52
56;WILLIAM FREITAS;21899606;PATRICIA FAVERO GOMES DA SILVA 37081466893;;F;AV. FRANCISCO MONTEIRO;95;CENTRO;9400310;RIBEIRAO PIRES;SP;1;PATRICIA FAVERO GOMES DA SILVA 370814668;21.899.606/0001-80;5,81086E+11;09/12/2015 10:02
56;WILLIAM FREITAS;23939987;PAULO FERNANDO MARIANO 22470196841;;F;R. MARINA;664;CAMPESTRE;9070510;SANTO ANDRE;SP;1;STRONG TEAM;23.939.987/0001-00;6,26824E+11;17/03/2016 15:11
56;WILLIAM FREITAS;284021748;PAULO LUIZ CARVALHO;;F;AV. PINHEIRO MACHADO;600;MARAPE;11075000;SANTOS;SP;17;PAULO LUIZ CARVALHO;. 28.402/1748-17;ISENTO;31/10/2015 23:29
56;WILLIAM FREITAS;18349139;PAULO LUIZ CARVALHO ME;;F;AV. PINHEIRO MACHADO;600;MARAPE;11075000;SANTOS;SP;1;PLC NUTRITION;18.349.139/0001-00;6,33493E+11;31/07/2015 10:12
56;WILLIAM FREITAS;9543418;PHARMA NATURE PRODUTOS NATURAIS LTDA  ME;9958;F;AV BARAO DE MAUA,429,;429;VILA BOCAINA;9310000;MAUA;SP;1;VIA NATURAL;9.543.418/0001-10;4,42225E+11;24/09/2014 19:01
56;WILLIAM FREITAS;19317639;PONTO FIT SUPLEMENTOS LTDA- ME;;F;AV GOIAS;101;CENTRO;9521320;SAO CAETANO DO SUL;SP;1;PONTO FIT SUPLEMENTOS LTDA- ME;19.317.639/0001-23;6,36206E+11;10/11/2014 10:39
56;WILLIAM FREITAS;19317639;PONTO FIT SUPLEMENTOS LTDA- ME;;F;R. AQUIDABAN;301;FUNDAÇÃO;9520180;SAO CAETANO DO SUL;SP;2;PONTO FIT LOJA 2;19.317.639/0002-04;6,36218E+11;10/11/2014 10:39
56;WILLIAM FREITAS;21567983;PRIME SUPLEMENTOS ALIMENTARES LTDA ME;;F;R. GIACINTO TOGNATO;720;V. BAETA NEVES;9760371;SAO BERNARDO DO CAMPO;SP;1;PRIME SUPLEMENTOS ALIMENTARES;21.567.983/0001-12;6,35797E+11;12/03/2015 15:29
56;WILLIAM FREITAS;11590849;PRISCILA TEIXEIRA NEVES 30370694813;;F;AV. ADEMAR DE BARROS;1756;V. LIGYA;11430004;GUARUJA;SP;1;PRISCILA TEIXEIRA NEVES 30370694813;11.590.849/0001-89;3,35246E+11;13/04/2016 16:41
56;WILLIAM FREITAS;20311141;R J DO SACRAMENTO JUNIOR EIRELI EPP;;F;AV DOMINGOS DA COSTA GRIMALDI;105;CENTRO;11750000;PERUIBE;SP;1;HULK SUPLEMENTOS;20.311.141/0001-32;5,24063E+11;31/03/2015 22:28
56;WILLIAM FREITAS;27221315;RAFAEL LIMA SALES 38551213890;;F;ESTRADA CASA;3520;DOS CASAS;9840000;SAO BERNARDO DO CAMPO;SP;1;RAFAEL LIMA SALES 38551213890;27.221.315/0001-15;6,35959E+11;07/03/2017 21:41
56;WILLIAM FREITAS;14758826;REDE MESTRE FARMA COMERCIO DE PRODUTOS FARMACEUTIC;;F;R. OLIVEIRA LIMA;122;CENTRO;9010000;SANTO ANDRE;SP;1;REDE MESTRE FARMA;14.758.826/0001-29;6,2642E+11;24/08/2017 12:27
56;WILLIAM FREITAS;23440595;RENAN ROSA;;F;RUA PRINCESA IZABEL, 1386;1386;REINO;11630000;ILHABELA;SP;1;RENAN ROSA;23.440.595/0001-00;3,52033E+11;01/11/2016 01:24
56;WILLIAM FREITAS;5258467;RENATA CLAUDIA BUENO DALDEGAN PRODUTOS NATURAIS -;;F;R. ORATORIO;1435;PQ. DAS NAÇÕES;9280000;SANTO ANDRE;SP;1;NATURAL FLORA;5.258.467/0001-50;6,26728E+11;31/03/2016 09:33
56;WILLIAM FREITAS;24874039;RL SPORTS NUTRITION CENTER SUPLEMENTOS ALIMENTARES;;F;AV. GOIAS;547;SANTO ANTÔNIO;9521310;SAO CAETANO DO SUL;SP;1;RL SPORTS NUTRITION CENTER SUPLEMENTOS A;24.874.039/0001-04;6,36249E+11;06/07/2016 22:44
56;WILLIAM FREITAS;10315551;RODRIGO E. FREIRE - ME;999999;F;R. OLIVEIRA LIMA;257;CENTRO;9010000;SANTO ANDRE;SP;1;SHOP NUTRITION;10.315.551/0001-06;6,26402E+11;24/09/2014 19:02
56;WILLIAM FREITAS;353839788;RODRIGO ZANOTTO;;F;AV. PEREIRA BARRETO;1500;V. BAETA NEVES;9751000;SAO BERNARDO DO CAMPO;SP;1;SPARTAN SUPLEMENTOS;. 35.383/9788-01;ISENTO;29/02/2016 18:25
56;WILLIAM FREITAS;24307641;RODRIGO ZANOTTO - ME;;F;AV. PEREIRA BARRETO;1.500;V. BAETA NEVES;9751000;SAO BERNARDO DO CAMPO;SP;1;SPARTAN SUPLEMENTOS;24.307.641/0001-51;6,35885E+11;21/03/2016 10:55
56;WILLIAM FREITAS;10730041;ROVLANI EQUIPAMENTOS ESPORTIVOS LTDA - ME;12909;F;RUA GARCIA LORCA,301,KM 15,5 EP LOJA 28;301;PAULICEIA;9695000;SAO BERNARDO DO CAMPO;SP;1;ROVLANI EQUIPAMENTOS ESPORTIVOS LTDA - M;10.730.041/0001-97;6,3539E+11;24/09/2014 19:01
56;WILLIAM FREITAS;18755964;SANDRO BEZERRA DE CARVALHO;;F;R. JAPAO;259;PQ. SETE DE SETEMBRO;9910180;DIADEMA;SP;1;OMEGA SUPLEMENTOS;18.755.964/0001-05;2,86336E+11;24/11/2014 15:48
56;WILLIAM FREITAS;21552983;SARITA GOMES DA SILVA;;F;AV. ULISSES GUIMARAES;767;JD. RIO BRANCO;11347000;SAO VICENTE;SP;1;IRON MUSCLE SUPLEMENTOS;21.552.983/0001-49;6,57298E+11;31/10/2015 19:44
56;WILLIAM FREITAS;9564604;SAUDE E ATITUDE SUPLEMENTOS ALIMENTARES LTDA;999999;F;R. CANELEIRAS;472;JD.;9090050;SANTO ANDRE;SP;1;SAUDE E ATITUDE SUPLEMENTOS ALIMENTARES;9.564.604/0001-35;6,26756E+11;24/09/2014 19:02
56;WILLIAM FREITAS;5603614;SAUDE JA SUPLEMENTOS ALIMENTARES LTDA - ME;8804;F;R. JOSE MORTARI;130;V. MORTARI;9424400;RIBEIRAO PIRES;SP;1;SAUDE JA SUPLEMENTOS ALIMENTARES LTDA -;5.603.614/0001-81;5,81132E+11;24/09/2014 19:01
